source_name,cleaned_source_name,source_database,target_name,cleaned_target_name,target_database,sequence_identity,name_similarity,predicted_similarity,similarity_difference
blaOXA-909,oxa909,ncbi,blaOXA-69,oxa69,resfinder,0.961,0.6666666666666667,0.8703286676492816,0.2036620009826149
blaOXA-910,oxa910,ncbi,OXA-377,oxa377,card,0.963,0.5,0.8730153799325753,0.3730153799325753
blaOXA-910,oxa910,ncbi,blaOXA-377,oxa377,resfinder,0.963,0.5,0.8730153799325753,0.3730153799325753
mcr-1.27,mcr1.27,ncbi,MCR-1.1,mcr1.1,card,0.953,0.7142857142857143,0.8595818185161075,0.14529610423039319
blaACT-83,act83,ncbi,ACT-20,act20,card,0.953,0.6,0.8595818185161075,0.2595818185161075
blaACT-83,act83,ncbi,blaACT-16,act16,resfinder,0.954,0.6,0.8609251746577542,0.2609251746577542
blaOXA-903,oxa903,ncbi,OXA-486,oxa486,card,0.987,0.5,0.9052559273320977,0.4052559273320977
blaOXA-903,oxa903,ncbi,blaOXA-486,oxa486,resfinder,0.987,0.5,0.9052559273320977,0.4052559273320977
blaOXA-907,oxa907,ncbi,OXA-846,oxa846,card,0.978,0.5,0.8931657220572766,0.3931657220572766
blaOXA-907,oxa907,ncbi,blaOXA-395,oxa395,resfinder,0.982,0.5,0.8985391466238637,0.3985391466238637
blaPDC-389,pdc389,ncbi,PDC-19a,pdc19a,card,0.97,0.5,0.8824188729241025,0.3824188729241025
blaPDC-390,pdc390,ncbi,PDC-5,pdc5,card,0.967,0.5,0.8783888044991623,0.37838880449916235
blaPDC-392,pdc392,ncbi,PDC-292,pdc292,card,0.965,0.8333333333333334,0.8757020922158687,0.04236875888253533
blaPDC-395,pdc395,ncbi,PDC-68,pdc68,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-396,pdc396,ncbi,PDC-66,pdc66,card,0.967,0.6666666666666667,0.8783888044991623,0.2117221378324956
blaVIM-70,vim70,ncbi,VIM-1,vim1,card,0.954,0.6,0.8609251746577542,0.2609251746577542
blaVIM-70,vim70,ncbi,blaVIM-1,vim1,resfinder,0.954,0.6,0.8609251746577542,0.2609251746577542
blaFOX-17,fox17,ncbi,FOX-3,fox3,card,0.957,0.6,0.8649552430826946,0.2649552430826946
blaFOX-17,fox17,ncbi,blaFOX-3,fox3,resfinder,0.957,0.6,0.8649552430826946,0.2649552430826946
blaOXA-911,oxa911,ncbi,OXA-398,oxa398,card,0.953,0.5,0.8595818185161075,0.3595818185161075
blaOXA-911,oxa911,ncbi,blaOXA-398,oxa398,resfinder,0.953,0.5,0.8595818185161075,0.3595818185161075
blaPDC-398,pdc398,ncbi,PDC-2,pdc2,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-399,pdc399,ncbi,PDC-80,pdc80,card,0.963,0.5,0.8730153799325753,0.3730153799325753
blaPDC-400,pdc400,ncbi,PDC-201,pdc201,card,0.968,0.6666666666666667,0.8797321606408091,0.21306549397414232
blaPDC-401,pdc401,ncbi,PDC-10,pdc10,card,0.969,0.6666666666666667,0.8810755167824558,0.21440885011578903
blaPDC-403,pdc403,ncbi,PDC-19a,pdc19a,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-404,pdc404,ncbi,PDC-69,pdc69,card,0.963,0.5,0.8730153799325753,0.3730153799325753
blaPDC-405,pdc405,ncbi,PDC-80,pdc80,card,0.962,0.6666666666666667,0.8716720237909283,0.2050053571242616
blaPDC-406,pdc406,ncbi,PDC-3,pdc3,card,0.967,0.5,0.8783888044991623,0.37838880449916235
blaPDC-409,pdc409,ncbi,PDC-8,pdc8,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-410,pdc410,ncbi,PDC-55,pdc55,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-411,pdc411,ncbi,PDC-3,pdc3,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-412,pdc412,ncbi,PDC-285,pdc285,card,0.97,0.5,0.8824188729241025,0.3824188729241025
blaPDC-414,pdc414,ncbi,PDC-201,pdc201,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-415,pdc415,ncbi,PDC-1,pdc1,card,0.969,0.6666666666666667,0.8810755167824558,0.21440885011578903
blaPDC-416,pdc416,ncbi,PDC-3,pdc3,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-417,pdc417,ncbi,PDC-49,pdc49,card,0.963,0.6666666666666667,0.8730153799325753,0.20634871326590853
blaPDC-419,pdc419,ncbi,PDC-69,pdc69,card,0.965,0.6666666666666667,0.8757020922158687,0.20903542554920196
blaPDC-420,pdc420,ncbi,PDC-54,pdc54,card,0.966,0.5,0.8770454483575154,0.3770454483575154
blaPDC-421,pdc421,ncbi,PDC-5,pdc5,card,0.97,0.5,0.8824188729241025,0.3824188729241025
blaOXA-916,oxa916,ncbi,OXA-254,oxa254,card,0.958,0.5,0.8662985992243413,0.36629859922434127
blaOXA-916,oxa916,ncbi,blaOXA-206,oxa206,resfinder,0.959,0.6666666666666667,0.867641955365988,0.20097528869932124
qnrB93,qnrb93,ncbi,QnrB13,qnrb13,card,0.987,0.8333333333333334,0.9052559273320977,0.07192259399876433
qnrB93,qnrb93,ncbi,qnrB13,qnrb13,resfinder,0.987,0.8333333333333334,0.9052559273320977,0.07192259399876433
blaADC-236,adc236,ncbi,ADC-159,adc159,card,0.956,0.5,0.8636118869410478,0.36361188694104785
blaKPC-60,kpc60,ncbi,KPC-2,kpc2,card,0.95,0.6,0.8555517500911671,0.25555175009116715
blaKPC-60,kpc60,ncbi,blaKPC-2,kpc2,resfinder,0.95,0.6,0.8555517500911671,0.25555175009116715
blaOXA-918,oxa918,ncbi,OXA-48,oxa48,card,0.975,0.6666666666666667,0.8891356536323365,0.22246898696566975
blaOXA-918,oxa918,ncbi,blaOXA-48,oxa48,resfinder,0.975,0.6666666666666667,0.8891356536323365,0.22246898696566975
blaOXA-920,oxa920,ncbi,OXA-48,oxa48,card,0.975,0.5,0.8891356536323365,0.3891356536323365
blaOXA-920,oxa920,ncbi,blaOXA-48,oxa48,resfinder,0.975,0.5,0.8891356536323365,0.3891356536323365
blaOXA-923,oxa923,ncbi,OXA-181,oxa181,card,0.976,0.5,0.8904790097739832,0.3904790097739832
blaOXA-923,oxa923,ncbi,blaOXA-181,oxa181,resfinder,0.976,0.5,0.8904790097739832,0.3904790097739832
blaOXA-924,oxa924,ncbi,OXA-232,oxa232,card,0.977,0.5,0.8918223659156299,0.3918223659156299
blaOXA-924,oxa924,ncbi,blaOXA-181,oxa181,resfinder,0.977,0.5,0.8918223659156299,0.3918223659156299
blaPDC-422,pdc422,ncbi,PDC-8,pdc8,card,0.966,0.5,0.8770454483575154,0.3770454483575154
blaPDC-424,pdc424,ncbi,PDC-3,pdc3,card,0.967,0.5,0.8783888044991623,0.37838880449916235
blaPDC-425,pdc425,ncbi,PDC-54,pdc54,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-426,pdc426,ncbi,PDC-1,pdc1,card,0.97,0.5,0.8824188729241025,0.3824188729241025
blaPDC-428,pdc428,ncbi,PDC-3,pdc3,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-430,pdc430,ncbi,PDC-5,pdc5,card,0.966,0.5,0.8770454483575154,0.3770454483575154
blaPDC-432,pdc432,ncbi,PDC-45,pdc45,card,0.968,0.6666666666666667,0.8797321606408091,0.21306549397414232
blaPDC-434,pdc434,ncbi,PDC-1,pdc1,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-435,pdc435,ncbi,PDC-19a,pdc19a,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-436,pdc436,ncbi,PDC-105,pdc105,card,0.966,0.5,0.8770454483575154,0.3770454483575154
blaPDC-437,pdc437,ncbi,PDC-264,pdc264,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-439,pdc439,ncbi,PDC-45,pdc45,card,0.968,0.6666666666666667,0.8797321606408091,0.21306549397414232
blaPDC-440,pdc440,ncbi,PDC-3,pdc3,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-441,pdc441,ncbi,PDC-45,pdc45,card,0.958,0.6666666666666667,0.8662985992243413,0.19963193255767453
blaPDC-444,pdc444,ncbi,PDC-55,pdc55,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-445,pdc445,ncbi,PDC-3,pdc3,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-446,pdc446,ncbi,PDC-5,pdc5,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-447,pdc447,ncbi,PDC-59,pdc59,card,0.967,0.5,0.8783888044991623,0.37838880449916235
blaPDC-448,pdc448,ncbi,PDC-3,pdc3,card,0.967,0.5,0.8783888044991623,0.37838880449916235
blaPDC-450,pdc450,ncbi,PDC-56,pdc56,card,0.953,0.6666666666666667,0.8595818185161075,0.19291515184944075
blaPDC-451,pdc451,ncbi,PDC-19a,pdc19a,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-453,pdc453,ncbi,PDC-23,pdc23,card,0.97,0.6666666666666667,0.8824188729241025,0.21575220625743574
mcr-1.28,mcr1.28,ncbi,MCR-1.1,mcr1.1,card,0.954,0.7142857142857143,0.8609251746577542,0.1466394603720399
mcr-1.28,mcr1.28,ncbi,mcr-1.1,mcr1.1,resfinder,0.954,0.7142857142857143,0.8609251746577542,0.1466394603720399
blaIMP-89,imp89,ncbi,IMP-26,imp26,card,0.985,0.6,0.902569215048804,0.3025692150488041
blaIMP-89,imp89,ncbi,blaIMP-26,imp26,resfinder,0.985,0.6,0.902569215048804,0.3025692150488041
blaACC-8,acc8,ncbi,ACC-1,acc1,card,0.957,0.75,0.8649552430826946,0.11495524308269456
blaACC-8,acc8,ncbi,blaACC-1,acc1,resfinder,0.957,0.75,0.8649552430826946,0.11495524308269456
blaIMP-88,imp88,ncbi,IMP-10,imp10,card,0.972,0.6,0.8851055852073961,0.28510558520739615
blaIMP-88,imp88,ncbi,blaIMP-10,imp10,resfinder,0.972,0.6,0.8851055852073961,0.28510558520739615
blaOXA-922,oxa922,ncbi,OXA-484,oxa484,card,0.977,0.5,0.8918223659156299,0.3918223659156299
blaOXA-922,oxa922,ncbi,blaOXA-484,oxa484,resfinder,0.977,0.5,0.8918223659156299,0.3918223659156299
blaOXA-929,oxa929,ncbi,OXA-405,oxa405,card,0.977,0.5,0.8918223659156299,0.3918223659156299
blaOXA-929,oxa929,ncbi,blaOXA-405,oxa405,resfinder,0.977,0.5,0.8918223659156299,0.3918223659156299
blaPDC-456,pdc456,ncbi,PDC-68,pdc68,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaVIM-72,vim72,ncbi,VIM-2,vim2,card,0.954,0.8,0.8609251746577542,0.060925174657754155
blaVIM-72,vim72,ncbi,blaVIM-2,vim2,resfinder,0.954,0.8,0.8609251746577542,0.060925174657754155
blaVIM-73,vim73,ncbi,VIM-2,vim2,card,0.952,0.6,0.8582384623744608,0.2582384623744608
blaVIM-73,vim73,ncbi,blaVIM-2,vim2,resfinder,0.952,0.6,0.8582384623744608,0.2582384623744608
fosL2,fosl2,ncbi,FosL1,fosl1,card,0.977,0.8,0.8918223659156299,0.09182236591562987
fosL2,fosl2,ncbi,fosL1,fosl1,resfinder,0.977,0.8,0.8918223659156299,0.09182236591562987
mcr-1.29,mcr1.29,ncbi,MCR-1.1,mcr1.1,card,0.953,0.7142857142857143,0.8595818185161075,0.14529610423039319
mcr-1.29,mcr1.29,ncbi,mcr-1.1,mcr1.1,resfinder,0.953,0.7142857142857143,0.8595818185161075,0.14529610423039319
mcr-1.30,mcr1.30,ncbi,MCR-1.1,mcr1.1,card,0.952,0.7142857142857143,0.8582384623744608,0.14395274808874647
mcr-1.30,mcr1.30,ncbi,mcr-1.1,mcr1.1,resfinder,0.952,0.7142857142857143,0.8582384623744608,0.14395274808874647
mcr-3.31,mcr3.31,ncbi,MCR-3.8,mcr3.8,card,0.956,0.7142857142857143,0.8636118869410478,0.14932617265533354
mcr-3.31,mcr3.31,ncbi,mcr-3.8,mcr3.8,resfinder,0.956,0.7142857142857143,0.8636118869410478,0.14932617265533354
mcr-3.32,mcr3.32,ncbi,MCR-3.8,mcr3.8,card,0.96,0.7142857142857143,0.8689853115076349,0.15469959722192062
mcr-3.33,mcr3.33,ncbi,MCR-3.8,mcr3.8,card,0.966,0.7142857142857143,0.8770454483575154,0.1627597340718011
mcr-3.33,mcr3.33,ncbi,mcr-3.8,mcr3.8,resfinder,0.966,0.7142857142857143,0.8770454483575154,0.1627597340718011
mcr-3.34,mcr3.34,ncbi,MCR-3.6,mcr3.6,card,0.966,0.7142857142857143,0.8770454483575154,0.1627597340718011
mcr-3.34,mcr3.34,ncbi,mcr-3.6,mcr3.6,resfinder,0.966,0.7142857142857143,0.8770454483575154,0.1627597340718011
mcr-3.35,mcr3.35,ncbi,MCR-3.6,mcr3.6,card,0.969,0.7142857142857143,0.8810755167824558,0.16678980249674147
mcr-3.35,mcr3.35,ncbi,mcr-3.6,mcr3.6,resfinder,0.969,0.7142857142857143,0.8810755167824558,0.16678980249674147
mcr-3.37,mcr3.37,ncbi,MCR-3.8,mcr3.8,card,0.968,0.7142857142857143,0.8797321606408091,0.16544644635509476
mcr-3.37,mcr3.37,ncbi,mcr-3.8,mcr3.8,resfinder,0.968,0.7142857142857143,0.8797321606408091,0.16544644635509476
mcr-3.40,mcr3.40,ncbi,MCR-3.1,mcr3.1,card,0.968,0.7142857142857143,0.8797321606408091,0.16544644635509476
mcr-3.40,mcr3.40,ncbi,mcr-3.24,mcr3.24,resfinder,0.968,0.7142857142857143,0.8797321606408091,0.16544644635509476
qnrA11,qnra11,ncbi,QnrA2,qnra2,card,0.994,0.6666666666666667,0.9146594203236249,0.24799275365695816
qnrA11,qnra11,ncbi,qnrA1,qnra1,resfinder,0.99,0.8333333333333334,0.9092859957570378,0.07595266242370446
qnrA12,qnra12,ncbi,QnrA7,qnra7,card,0.998,0.6666666666666667,0.920032844890212,0.25336617822354524
qnrA12,qnra12,ncbi,qnrA8,qnra8,resfinder,0.997,0.6666666666666667,0.9186894887485653,0.2520228220818985
cfiA28,cfia28,ncbi,CcrA,ccra,card,0.985,0.33333333333333337,0.902569215048804,0.5692358817154707
cfiA28,cfia28,ncbi,cfiA13,cfia13,resfinder,0.985,0.6666666666666667,0.902569215048804,0.2359025483821373
blaIMI-20,imi20,ncbi,IMI-2,imi2,card,0.955,0.8,0.8622685307994009,0.06226853079940087
blaIMI-20,imi20,ncbi,blaIMI-2,imi2,resfinder,0.955,0.8,0.8622685307994009,0.06226853079940087
blaOXA-893,oxa893,ncbi,OXA-23,oxa23,card,0.96,0.6666666666666667,0.8689853115076349,0.20231864484096818
blaOXA-893,oxa893,ncbi,blaOXA-165,oxa165,resfinder,0.959,0.5,0.867641955365988,0.367641955365988
blaGES-46,ges46,ncbi,GES-7,ges7,card,0.95,0.6,0.8555517500911671,0.25555175009116715
blaGES-46,ges46,ncbi,blaGES-7,ges7,resfinder,0.95,0.6,0.8555517500911671,0.25555175009116715
blaNDM-30,ndm30,ncbi,NDM-1,ndm1,card,0.951,0.6,0.8568951062328138,0.25689510623281386
blaNDM-30,ndm30,ncbi,blaNDM-1,ndm1,resfinder,0.951,0.6,0.8568951062328138,0.25689510623281386
blaNDM-31,ndm31,ncbi,NDM-1,ndm1,card,0.955,0.8,0.8622685307994009,0.06226853079940087
blaNDM-31,ndm31,ncbi,blaNDM-1,ndm1,resfinder,0.955,0.8,0.8622685307994009,0.06226853079940087
blaPDC-459,pdc459,ncbi,PDC-461,pdc461,card,0.966,0.6666666666666667,0.8770454483575154,0.21037878169084867
blaPDC-460,pdc460,ncbi,PDC-461,pdc461,card,0.968,0.8333333333333334,0.8797321606408091,0.04639882730747569
blaPDC-462,pdc462,ncbi,PDC-461,pdc461,card,0.969,0.8333333333333334,0.8810755167824558,0.0477421834491224
blaPDC-463,pdc463,ncbi,PDC-464,pdc464,card,0.968,0.8333333333333334,0.8797321606408091,0.04639882730747569
blaPDC-465,pdc465,ncbi,PDC-119,pdc119,card,0.97,0.5,0.8824188729241025,0.3824188729241025
blaPDC-466,pdc466,ncbi,PDC-461,pdc461,card,0.966,0.8333333333333334,0.8770454483575154,0.04371211502418204
cfiA26,cfia26,ncbi,CcrA,ccra,card,0.976,0.33333333333333337,0.8904790097739832,0.5571456764406498
cfiA26,cfia26,ncbi,cfiA14,cfia14,resfinder,0.982,0.6666666666666667,0.8985391466238637,0.23187247995719695
cfiA27,cfia27,ncbi,CcrA,ccra,card,0.982,0.33333333333333337,0.8985391466238637,0.5652058132905303
cfiA27,cfia27,ncbi,cfiA4,cfia4,resfinder,0.983,0.6666666666666667,0.8998825027655106,0.2332158360988439
blaCMY-174,cmy174,ncbi,CMY-2,cmy2,card,0.972,0.5,0.8851055852073961,0.38510558520739613
blaCMY-174,cmy174,ncbi,blaCMY-2,cmy2,resfinder,0.972,0.5,0.8851055852073961,0.38510558520739613
blaADC-256,adc256,ncbi,ADC-39,adc39,card,0.962,0.5,0.8716720237909283,0.37167202379092834
blaADC-256,adc256,ncbi,blaADC-25,adc25,resfinder,0.957,0.8333333333333334,0.8649552430826946,0.03162190974936119
blaKPC-80,kpc80,ncbi,KPC-41,kpc41,card,0.95,0.6,0.8555517500911671,0.25555175009116715
blaKPC-80,kpc80,ncbi,blaKPC-41,kpc41,resfinder,0.95,0.6,0.8555517500911671,0.25555175009116715
blaPDC-467,pdc467,ncbi,PDC-19a,pdc19a,card,0.969,0.5,0.8810755167824558,0.38107551678245577
blaPDC-468,pdc468,ncbi,PDC-19a,pdc19a,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-469,pdc469,ncbi,PDC-86,pdc86,card,0.968,0.6666666666666667,0.8797321606408091,0.21306549397414232
blaPDC-470,pdc470,ncbi,PDC-19b,pdc19b,card,0.965,0.5,0.8757020922158687,0.3757020922158687
blaPDC-471,pdc471,ncbi,PDC-3,pdc3,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-472,pdc472,ncbi,PDC-3,pdc3,card,0.968,0.5,0.8797321606408091,0.37973216064080906
blaPDC-473,pdc473,ncbi,PDC-2,pdc2,card,0.951,0.5,0.8568951062328138,0.35689510623281384
blaPDC-474,pdc474,ncbi,PDC-3,pdc3,card,0.964,0.5,0.874358736074222,0.374358736074222
blaPDC-475,pdc475,ncbi,PDC-105,pdc105,card,0.965,0.6666666666666667,0.8757020922158687,0.20903542554920196
blaOXA-500,oxa500,resfinder,OXA-417,oxa417,card,0.953,0.5,0.8595818185161075,0.3595818185161075
blaOXA-193,oxa193,resfinder,OXA-450,oxa450,card,0.95,0.5,0.8555517500911671,0.35555175009116713
blaCARB-30,carb30,resfinder,CARB-21,carb21,card,0.953,0.6666666666666667,0.8595818185161075,0.19291515184944075
cfiA14,cfia14,resfinder,CcrA,ccra,card,0.981,0.33333333333333337,0.897195790482217,0.5638624571488836
cfiA4,cfia4,resfinder,CcrA,ccra,card,0.975,0.4,0.8891356536323365,0.48913565363233646
qnrB39,qnrb39,resfinder,QnrB69,qnrb69,card,0.978,0.8333333333333334,0.8931657220572766,0.05983238872394325
blaACC-1d,acc1d,resfinder,ACC-5,acc5,card,0.951,0.6,0.8568951062328138,0.25689510623281386
aph(3')-IIc,aph3'iic,resfinder,aph(6),aph6,ncbi,1.0,0.375,0.9227195571735056,0.5477195571735056
qnrB2,qnrb2,resfinder,QnrB20,qnrb20,card,0.995,0.8333333333333334,0.9160027764652718,0.08266944313193847
cfiA1,cfia1,resfinder,cfiA2,cfia2,ncbi,1.0,0.8,0.9227195571735056,0.12271955717350558
cfiA1,cfia1,resfinder,CcrA,ccra,card,0.978,0.4,0.8931657220572766,0.4931657220572766
blaOXA-491,oxa491,resfinder,OXA-464,oxa464,card,0.951,0.6666666666666667,0.8568951062328138,0.1902284395661471
mcr-10,mcr10,resfinder,mcr-10.1,mcr10.1,ncbi,1.0,0.7142857142857143,0.9227195571735056,0.20843384288779132
blaCARB-35,carb35,resfinder,CARB-18,carb18,card,0.955,0.6666666666666667,0.8622685307994009,0.19560186413273417
blaCARB-36,carb36,resfinder,CARB-18,carb18,card,0.956,0.6666666666666667,0.8636118869410478,0.1969452202743811
blaCARB-33,carb33,resfinder,CARB-18,carb18,card,0.955,0.6666666666666667,0.8622685307994009,0.19560186413273417
blaCARB-31,carb31,resfinder,CARB-18,carb18,card,0.951,0.6666666666666667,0.8568951062328138,0.1902284395661471
blaCARB-38,carb38,resfinder,CARB-18,carb18,card,0.952,0.8333333333333334,0.8582384623744608,0.024905129041127405
blaCARB-48,carb48,resfinder,CARB-18,carb18,card,0.953,0.8333333333333334,0.8595818185161075,0.026248485182774117
blaCARB-27,carb27,resfinder,CARB-17,carb17,card,0.956,0.8333333333333334,0.8636118869410478,0.030278553607714476
blaCARB-41,carb41,resfinder,CARB-18,carb18,card,0.957,0.6666666666666667,0.8649552430826946,0.19828857641602782
blaCARB-43,carb43,resfinder,CARB-18,carb18,card,0.955,0.6666666666666667,0.8622685307994009,0.19560186413273417
blaCARB-40,carb40,resfinder,CARB-20,carb20,card,0.955,0.8333333333333334,0.8622685307994009,0.02893519746606754
blaCARB-26,carb26,resfinder,CARB-18,carb18,card,0.954,0.6666666666666667,0.8609251746577542,0.19425850799108746
blaCARB-34,carb34,resfinder,CARB-18,carb18,card,0.956,0.6666666666666667,0.8636118869410478,0.1969452202743811
blaCARB-29,carb29,resfinder,CARB-18,carb18,card,0.956,0.6666666666666667,0.8636118869410478,0.1969452202743811
blaCARB-32,carb32,resfinder,CARB-21,carb21,card,0.952,0.6666666666666667,0.8582384623744608,0.19157179570779403
blaCARB-28,carb28,resfinder,CARB-18,carb18,card,0.956,0.8333333333333334,0.8636118869410478,0.030278553607714476
blaCARB-24,carb24,resfinder,CARB-18,carb18,card,0.955,0.6666666666666667,0.8622685307994009,0.19560186413273417
blaCARB-47,carb47,resfinder,CARB-18,carb18,card,0.953,0.6666666666666667,0.8595818185161075,0.19291515184944075
blaCARB-46,carb46,resfinder,CARB-18,carb18,card,0.956,0.6666666666666667,0.8636118869410478,0.1969452202743811
blaOXA-502,oxa502,resfinder,OXA-417,oxa417,card,0.96,0.5,0.8689853115076349,0.3689853115076349
blaOXA-506,oxa506,resfinder,OXA-417,oxa417,card,0.963,0.5,0.8730153799325753,0.3730153799325753
blaDHA-4,dha4,resfinder,DHA-1,dha1,card,0.997,0.75,0.9186894887485653,0.16868948874856526
blaCMY-2b,cmy2b,resfinder,blaLAT-3,lat3,ncbi,1.0,0.0,0.9227195571735056,0.9227195571735056
blaCMY-2b,cmy2b,resfinder,CMY-2,cmy2,card,0.974,0.8,0.8877922974906896,0.08779229749068951
blaPLA-3A,pla3a,resfinder,blaPLA-3,pla3,ncbi,1.0,0.8,0.9227195571735056,0.12271955717350558
blaPLA1a,pla1a,resfinder,blaPLA-1,pla1,ncbi,1.0,0.8,0.9227195571735056,0.12271955717350558
blaCMY-109,cmy109,resfinder,CMY-115,cmy115,card,0.979,0.6666666666666667,0.8945090781989236,0.22784241153225682
mcr-1.26,mcr1.26,resfinder,MCR-1.1,mcr1.1,card,0.956,0.7142857142857143,0.8636118869410478,0.14932617265533354
blaACC-1a,acc1a,resfinder,ACC-5,acc5,card,0.956,0.6,0.8636118869410478,0.26361188694104787
blaCARB-44,carb44,resfinder,CARB-18,carb18,card,0.953,0.6666666666666667,0.8595818185161075,0.19291515184944075
blaCARB-25,carb25,resfinder,CARB-18,carb18,card,0.956,0.6666666666666667,0.8636118869410478,0.1969452202743811
blaCARB-45,carb45,resfinder,CARB-18,carb18,card,0.952,0.6666666666666667,0.8582384623744608,0.19157179570779403
blaOXA-497,oxa497,resfinder,OXA-91,oxa91,card,0.959,0.6666666666666667,0.867641955365988,0.20097528869932124
grmB,grmb,resfinder,grm,grm,ncbi,1.0,0.75,0.9227195571735056,0.17271955717350562
tet,tet,resfinder,otr(A),otra,ncbi,1.0,0.25,0.9227195571735056,0.6727195571735056
tet(O/W/32/O/W/O),teto/w/32/o/w/o,resfinder,tet(O/W/32/O),teto/w/32/o,ncbi,1.0,0.7333333333333334,0.9227195571735056,0.18938622384017223
blaACC-1b,acc1b,resfinder,ACC-5,acc5,card,0.955,0.6,0.8622685307994009,0.26226853079940093
blaB-2,b2,resfinder,Chryseobacterium meningosepticum BlaB,b,card,0.977,0.5,0.8918223659156299,0.3918223659156299
blaCMY-106,cmy106,resfinder,CMY-124,cmy124,card,0.971,0.6666666666666667,0.8837622290657494,0.21709556239908268
blaCMY-131,cmy131,resfinder,CMY-7,cmy7,card,0.971,0.5,0.8837622290657494,0.3837622290657494
blaDHA-23,dha23,resfinder,DHA-1,dha1,card,0.957,0.6,0.8649552430826946,0.2649552430826946
blaDHA-24,dha24,resfinder,DHA-1,dha1,card,0.956,0.6,0.8636118869410478,0.26361188694104787
blaIMP-17,imp17,resfinder,IMP-13,imp13,card,0.971,0.8,0.8837622290657494,0.08376222906574937
blaIMP-23,imp23,resfinder,IMP-8,imp8,card,0.982,0.6,0.8985391466238637,0.2985391466238637
blaIMP-54,imp54,resfinder,IMP-14,imp14,card,0.974,0.8,0.8877922974906896,0.08779229749068951
blaIMP-58,imp58,resfinder,IMP-22,imp22,card,0.986,0.6,0.9039125711904508,0.3039125711904508
blaMOR-2,mor2,resfinder,DHA-20,dha20,card,0.954,0.19999999999999996,0.8609251746577542,0.6609251746577542
blaOXA-159,oxa159,resfinder,OXA-158,oxa158,card,0.97,0.8333333333333334,0.8824188729241025,0.04908553959076911
blaOXA-501,oxa501,resfinder,OXA-417,oxa417,card,0.95,0.5,0.8555517500911671,0.35555175009116713
blaOXA-503,oxa503,resfinder,OXA-417,oxa417,card,0.959,0.5,0.867641955365988,0.367641955365988
blaOXA-505,oxa505,resfinder,OXA-48,oxa48,card,0.979,0.5,0.8945090781989236,0.39450907819892356
blaOXA-507,oxa507,resfinder,OXA-69,oxa69,card,0.96,0.5,0.8689853115076349,0.3689853115076349
blaOXA-508,oxa508,resfinder,OXA-138,oxa138,card,0.962,0.6666666666666667,0.8716720237909283,0.2050053571242616
blaOXA-509,oxa509,resfinder,OXA-313,oxa313,card,0.961,0.5,0.8703286676492816,0.37032866764928163
blaOXA-513,oxa513,resfinder,OXA-455,oxa455,card,0.974,0.5,0.8877922974906896,0.38779229749068955
blaOXA-516,oxa516,resfinder,OXA-98,oxa98,card,0.951,0.5,0.8568951062328138,0.35689510623281384
blaPLA-6A,pla6a,resfinder,blaPLA-6,pla6,ncbi,1.0,0.8,0.9227195571735056,0.12271955717350558
blaVIM-40,vim40,resfinder,VIM-4,vim4,card,0.958,0.8,0.8662985992243413,0.06629859922434123
blaVIM-41,vim41,resfinder,VIM-2,vim2,card,0.955,0.6,0.8622685307994009,0.26226853079940093
blaVIM-44,vim44,resfinder,VIM-2,vim2,card,0.955,0.6,0.8622685307994009,0.26226853079940093
blaVIM-45,vim45,resfinder,VIM-2,vim2,card,0.953,0.6,0.8595818185161075,0.2595818185161075
blaVIM-46,vim46,resfinder,VIM-2,vim2,card,0.954,0.6,0.8609251746577542,0.2609251746577542
blaVIM-47,vim47,resfinder,VIM-13,vim13,card,0.958,0.6,0.8662985992243413,0.2662985992243413
blaVIM-49,vim49,resfinder,VIM-5,vim5,card,0.955,0.6,0.8622685307994009,0.26226853079940093
