id	database	name	metadata	card: id	card: name	card: match_type	card: match_identity	card: match_coverage	card: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
WP_304486999.1	ncbi	blaCTX-M-266	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-266	ARO3008155	CTX-M-266	RBH	1.0	1.0	is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaCTX-M-15	blaCTX-M-15	OWH	0.922	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFTAZIDIME, CEFTRIAXONE, PIPERACILLIN, TICARCILLIN
WP_304487000.1	ncbi	blaKPC-158	phenotype: confers resistance to subclass: CARBAPENEM, product: inhibitor-resistant carbapenem-hydrolyzing class A beta-lactamase KPC-158	ARO3008284	KPC-158	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-2	blaKPC-2	OWH	0.948	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_304487001.1	ncbi	blaKPC-182	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class A beta-lactamase KPC-182	ARO3008308	KPC-182	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-18	blaKPC-18	OWH	0.948	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_304487002.1	ncbi	blaKPC-183	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class A beta-lactamase KPC-183	ARO3008309	KPC-183	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-3	blaKPC-3	OWH	0.928	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_304487003.1	ncbi	blaKPC-184	phenotype: confers resistance to subclass: CARBAPENEM, product: carbapenem-hydrolyzing class A beta-lactamase KPC-184	ARO3008310	KPC-184	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-3	blaKPC-3	OWH	0.947	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_304487004.1	ncbi	blaOXA-1211	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-48 family class D beta-lactamase OXA-1211	ARO3008621	OXA-1211	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM, is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN	blaOXA-181	blaOXA-181	OWH	0.976	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFEPIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM
WP_304487005.1	ncbi	blaOXA-1212	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-48 family class D beta-lactamase OXA-1212	ARO3008622	OXA-1212	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM, is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN	blaOXA-48	blaOXA-48	OWH	0.977	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM
WP_304487006.1	ncbi	blaOXA-1213	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-48 family class D beta-lactamase OXA-1213	ARO3008623	OXA-1213	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: CARBAPENEM,  PENICILLIN BETA-LACTAM, is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN	blaOXA-244	blaOXA-244	OWH	0.977	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_304487007.1	ncbi	blaPDC-554	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-554	ARO3008901	PDC-554	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.963	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487008.1	ncbi	blaPDC-555	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-555	ARO3008902	PDC-555	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.947	1.0101781170483461	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487009.1	ncbi	blaPDC-556	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-556	ARO3008903	PDC-556	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.957	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487010.1	ncbi	blaPDC-557	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-557	ARO3008904	PDC-557	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.958	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487011.1	ncbi	blaPDC-558	phenotype: confers resistance to subclass: CEFIDEROCOL, CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class C beta-lactamase PDC-558	ARO3008905	PDC-558	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.965	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487012.1	ncbi	blaPDC-559	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-559	ARO3008906	PDC-559	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.96	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487013.1	ncbi	blaPDC-560	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-560	ARO3008907	PDC-560	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.966	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487014.1	ncbi	blaPDC-561	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-561	ARO3008908	PDC-561	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.959	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487015.1	ncbi	blaPDC-562	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-562	ARO3008909	PDC-562	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.953	1.0076142131979695	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_304487016.1	ncbi	blaPDC-563	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase PDC-563	ARO3008910	PDC-563	RBH	1.0	1.0	is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM	blaPAO	blaPAO	OWH	0.969	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, CEFEPIME, CEFTAZIDIME
WP_305449896.1	ncbi	blaKPC-201	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-201	ARO3008324	KPC-201	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-12	blaKPC-12	OWH	0.927	1.0103448275862068	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_306738447.1	ncbi	blaOKP-B-129	phenotype: confers resistance to subclass: BETA-LACTAM, product: broad-spectrum class A beta-lactamase OKP-B-129	ARO3002441	OKP-B-8	OWH	0.935	1.0	PMID: ['16304190'], is_a: ARO:3002417:OKP beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaOKP-B-8	blaOKP-B-8	OWH	0.935	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_308063122.1	ncbi	blaOKP-B-67	phenotype: confers resistance to subclass: BETA-LACTAM, product: broad-spectrum class A beta-lactamase OKP-B-67	ARO3002434	OKP-B-1	OWH	0.93	1.0	PMID: ['16304190'], is_a: ARO:3002417:OKP beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaOKP-B-1	blaOKP-B-1	OWH	0.93	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_308926360.1	ncbi	blaCMH-25	phenotype: confers resistance to subclass: BETA-LACTAM, product: class C beta-lactamase CMH-25	ARO3008098	CMH-25	RBH	1.0	1.0	is_a: ARO:3004776:CMH beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaCMH-3	blaCMH-3	OWH	0.962	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_309258826.1	ncbi	blaOXA-1204	phenotype: confers resistance to subclass: BETA-LACTAM, product: OXA-10 family class D beta-lactamase OXA-1204	ARO3008616	OXA-1204	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: CEPHALOSPORIN,  PENICILLIN BETA-LACTAM, is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to antibiotic: OXACILLIN	blaOXA-28	blaOXA-28	OWH	0.943	1.0	phenotype: confers resistance to: AMOXICILLIN, AMPICILLIN, AZTREONAM, CEFEPIME, CEFIXIME, CEFOTAXIME, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM
WP_309367897.1	ncbi	blaKPC-154	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-154	ARO3008280	KPC-154	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-3	blaKPC-3	OWH	0.914	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033297.1	ncbi	blaACT-120	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-120	ARO3007902	ACT-120	RBH	1.0	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaZEG-1	blaZEG-1	OWH	0.921	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_311033298.1	ncbi	blaACT-121	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-121	ARO3007903	ACT-121	RBH	1.0	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaZEG-1	blaZEG-1	RBH	0.934	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_311033299.1	ncbi	blaACT-122	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-122	ARO3007904	ACT-122	RBH	1.0	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-7	blaACT-7	OWH	0.971	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033300.1	ncbi	blaACT-123	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-123	ARO3007905	ACT-123	RBH	1.0	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-7	blaACT-7	OWH	0.973	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033301.1	ncbi	blaACT-124	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-124	ARO3007906	ACT-124	RBH	1.0	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-16	blaACT-16	OWH	0.949	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033302.1	ncbi	blaADC-339	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase ADC-339	ARO3008049	ADC-339	RBH	1.0	1.0	is_a: ARO:3005460:ADC beta-lactamases pending classification for carbapenemase activity, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaADC-25	blaADC-25	OWH	0.944	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_311033303.1	ncbi	blaADC-340	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase ADC-340	ARO3008050	ADC-340	RBH	1.0	1.0	is_a: ARO:3005460:ADC beta-lactamases pending classification for carbapenemase activity, phenotype: confers resistance to drug class: CEPHALOSPORIN						
WP_311033304.1	ncbi	blaADC-341	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase ADC-341	ARO3008051	ADC-341	RBH	1.0	1.0	is_a: ARO:3005460:ADC beta-lactamases pending classification for carbapenemase activity, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaADC-25	blaADC-25	OWH	0.949	1.0	phenotype: confers resistance to: UNKNOWN BETA-LACTAM
WP_311033305.1	ncbi	blaDHA-31	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: class C beta-lactamase DHA-31	ARO3008169	DHA-31	RBH	1.0	1.0	is_a: ARO:3000068:DHA beta-lactamase, phenotype: confers resistance to drug class: CEPHALOSPORIN	blaDHA-18	blaDHA-18	OWH	0.95	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033306.1	ncbi	blaIMP-102	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B1 metallo-beta-lactamase IMP-102	ARO3008217	IMP-102	RBH	1.0	1.0	is_a: ARO:3000020:IMP beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaIMP-28	blaIMP-28	OWH	0.981	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFEPIME, CEFIXIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM
WP_311033307.1	ncbi	blaKPC-170	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-170	ARO3008296	KPC-170	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-2	blaKPC-2	OWH	0.947	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033308.1	ncbi	blaKPC-185	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-185	ARO3008311	KPC-185	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-14	blaKPC-14	OWH	0.936	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033309.1	ncbi	blaKPC-186	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-186	ARO3008312	KPC-186	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-6	blaKPC-6	OWH	0.932	1.006872852233677	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033310.1	ncbi	blaKPC-187	phenotype: confers resistance to subclass: CARBAPENEM, product: inhibitor-resistant class A beta-lactamase KPC-187	ARO3008313	KPC-187	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-33	blaKPC-33	OWH	0.948	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033311.1	ncbi	blaKPC-189	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-189	ARO3008315	KPC-189	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-33	blaKPC-33	OWH	0.948	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033312.1	ncbi	blaKPC-190	phenotype: confers resistance to subclass: CARBAPENEM, product: inhibitor-resistant class A beta-lactamase KPC-190	ARO3008316	KPC-190	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-33	blaKPC-33	OWH	0.949	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033313.1	ncbi	blaKPC-191	phenotype: confers resistance to subclass: CARBAPENEM, product: inhibitor-resistant class A beta-lactamase KPC-191	ARO3008317	KPC-191	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-6	blaKPC-6	OWH	0.932	1.0034246575342465	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033314.1	ncbi	blaKPC-192	phenotype: confers resistance to subclass: CARBAPENEM, product: inhibitor-resistant carbapenem-hydrolyzing class A beta-lactamase KPC-192	ARO3008318	KPC-192	RBH	1.0	1.0	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM	blaKPC-18	blaKPC-18	OWH	0.911	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, AZTREONAM, CEFEPIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_311033315.1	ncbi	blaNDM-61	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B1 metallo-beta-lactamase NDM-61	ARO3008408	NDM-61	RBH	1.0	1.0	is_a: ARO:3000057:NDM beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaNDM-14	blaNDM-14	OWH	0.955	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFEPIME, CEFIXIME, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, ERTAPENEM, IMIPENEM, MEROPENEM, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TEMOCILLIN
