id	database	name	metadata	ncbi: id	ncbi: name	ncbi: match_type	ncbi: match_identity	ncbi: match_coverage	ncbi: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
ARO:3004332	card	MCR-5.1	PMID: ['30053115', '28962028'], additional_phenotype: confers resistance to drug class: peptide antibiotic, is_a: ARO:3004268:MCR phosphoethanolamine transferase, phenotype: confers resistance to antibiotic: colistin A,colistin B	WP_053821788.1	mcr-5.1	RBH	1.0	1.0	phenotype: confers resistance to subclass COLISTIN, product: phosphoethanolamine--lipid A transferase MCR-5.1	mcr-5.1	mcr-5.1	RBH	1.0	1.0	phenotype: confers resistance to Colistin
ARO:3004516	card	MCR-8.1	PMID: ['29970891'], additional_phenotype: confers resistance to drug class: peptide antibiotic, is_a: ARO:3004268:MCR phosphoethanolamine transferase, phenotype: confers resistance to antibiotic: colistin A,colistin B	WP_114699275.1	mcr-8.1	RBH	1.0	1.0	phenotype: confers resistance to subclass COLISTIN, product: phosphoethanolamine--lipid A transferase MCR-8.1	mcr-8	mcr-8	RBH	1.0	1.0	phenotype: confers resistance to Colistin
ARO:3004595	card	erm(45)	PMID: ['25779586'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,macrolide antibiotic,streptogramin antibiotic, is_a: ARO:3000560:Erm 23S ribosomal RNA methyltransferase, phenotype: confers resistance to antibiotic: clindamycin,erythromycin,pristinamycin IA	WP_063844522.1	erm(45)	RBH	1.0	1.0	phenotype: confers resistance to subclass CLINDAMYCIN/ERYTHROMYCIN/PRISTINAMYCIN, product: 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(45)	erm(45)	erm(45)	RBH	1.0	1.0	phenotype: confers resistance to Erythromycin, Lincomycin, Clindamycin, Quinupristin, Pristinamycin IA, Virginiamycin S
ARO:3007278	card	MCR-3.17	additional_phenotype: confers resistance to drug class: peptide antibiotic, is_a: ARO:3004268:MCR phosphoethanolamine transferase, phenotype: confers resistance to antibiotic: colistin A,colistin B	WP_111273846.1	mcr-3.17	RBH	1.0	1.0	phenotype: confers resistance to subclass COLISTIN, product: phosphoethanolamine--lipid A transferase MCR-3.17	mcr-3.17	mcr-3.17	RBH	1.0	1.0	phenotype: confers resistance to Colistin
ARO:3007026	card	salB	PMID: ['35137182'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,pleuromutilin antibiotic,streptogramin A antibiotic, is_a: ARO:3007030:sal-type ABC-F protein, phenotype: confers resistance to antibiotic: clindamycin,lincomycin,retapamulin,tiamulin,virginiamycin M1	WP_218688397.1	sal(B)	RBH	1.0	1.0	phenotype: confers resistance to subclass LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN, product: ABC-F type ribosomal protection protein Sal(B)						
ARO:3007027	card	salC	PMID: ['35137182'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,pleuromutilin antibiotic,streptogramin A antibiotic, is_a: ARO:3007030:sal-type ABC-F protein, phenotype: confers resistance to antibiotic: clindamycin,lincomycin,retapamulin,tiamulin,virginiamycin M1	WP_218702729.1	sal(C)	RBH	1.0	1.0	phenotype: confers resistance to subclass LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN, product: ABC-F type ribosomal protection protein Sal(C)						
ARO:3007028	card	salD	PMID: ['35137182'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,pleuromutilin antibiotic,streptogramin A antibiotic, is_a: ARO:3007030:sal-type ABC-F protein, phenotype: confers resistance to antibiotic: lincomycin,retapamulin,tiamulin,virginiamycin M1	WP_082039181.1	sal(D)	RBH	1.0	1.0	phenotype: confers resistance to subclass LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN, product: ABC-F type ribosomal protection protein Sal(D)						
ARO:3007029	card	salE	PMID: ['35137182'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,pleuromutilin antibiotic,streptogramin A antibiotic, is_a: ARO:3007030:sal-type ABC-F protein, phenotype: confers resistance to antibiotic: retapamulin,tiamulin	WP_096809342.1	sal(E)	RBH	1.0	1.0	phenotype: confers resistance to subclass LINCOSAMIDE/PLEUROMUTILIN, product: ABC-F type ribosomal protection protein Sal(E)						
ARO:3002973	card	vanTm gene in vanL cluster	PMID: ['18458129'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856760.1	vanTm	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: serine racemase VanT-L membrane subunit	-	-	-	-	-	-
ARO:3002959	card	vanY gene in vanG cluster	PMID: ['16723588'], is_a: ARO:3000077:vanY, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_021418926.1	vanY-G1	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: D-Ala-D-Ala carboxypeptidase VanY-G1	-	-	-	-	-	-
ARO:3002937	card	vanS gene in vanG cluster	PMID: ['16723588'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856732.1	vanS-G	RBH	0.975	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-G	-	-	-	-	-	-
ARO:3002941	card	vanS gene in vanO cluster	PMID: ['24342631'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_070064533.1	vanS-O	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-O	-	-	-	-	-	-
ARO:3002969	card	vanXY gene in vanN cluster	PMID: ['21807981'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856820.1	vanXY-N	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-N	-	-	-	-	-	-
ARO:3002938	card	vanS gene in vanL cluster	PMID: ['18458129'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856745.1	vanS-L	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-L	-	-	-	-	-	-
ARO:3002928	card	vanR gene in vanM cluster	PMID: ['20733041'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856726.1	vanR-M	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-M	-	-	-	-	-	-
ARO:3004253	card	vanU gene in vanG cluster	PMID: ['14617152', '16723588', '11036060'], is_a: ARO:3000575:vanU, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_021418929.1	vanU-G	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: glycopeptide resistance transcriptional regulator VanU-G	-	-	-	-	-	-
ARO:3002940	card	vanS gene in vanN cluster	PMID: ['21807981'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856749.1	vanS-N	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-N	-	-	-	-	-	-
ARO:3002929	card	vanR gene in vanN cluster	PMID: ['21807981'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856728.1	vanR-N	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-N	-	-	-	-	-	-
ARO:3002939	card	vanS gene in vanM cluster	PMID: ['20733041'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856748.1	vanS-M	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-M	-	-	-	-	-	-
ARO:3002974	card	vanTr gene in vanL cluster	PMID: ['18458129'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856761.1	vanTr	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: serine racemase VanT-L catalytic subunit	-	-	-	-	-	-
ARO:3002965	card	vanW gene in vanG cluster	PMID: ['16723588'], is_a: ARO:3000002:vanW, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856762.1	vanW-G	RBH	0.996	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: glycopeptide resistance accessory protein VanW-G	-	-	-	-	-	-
ARO:3002930	card	vanR gene in vanO cluster	PMID: ['24342631'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856729.1	vanR-O	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-O	-	-	-	-	-	-
ARO:3002947	card	vanH gene in vanM cluster	PMID: ['20733041'], is_a: ARO:3000006:vanH, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856706.1	vanH-M	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: D-lactate dehydrogenase VanH-M						
ARO:3002968	card	vanXY gene in vanL cluster	PMID: ['18458129'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856817.1	vanXY-L	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-L	-	-	-	-	-	-
ARO:3002975	card	vanT gene in vanN cluster	PMID: ['21807981'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856757.1	vanT-N	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: membrane-bound serine racemase VanT-N	-	-	-	-	-	-
ARO:3003724	card	vanW gene in vanI cluster	PMID: ['16513756', '19414574'], is_a: ARO:3000002:vanW, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_005813024.1	vanW-I	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: glycopeptide resistance accessory protein VanW-I	-	-	-	-	-	-
ARO:3003727	card	vanK gene in vanI cluster	PMID: ['25042042', '19414574'], is_a: ARO:3002915:vanK, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_011461306.1	vanK-I	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: peptidoglycan bridge formation peptidyltransferase VanK-I	-	-	-	-	-	-
ARO:3003192	card	QnrB80	additional_phenotype: confers resistance to drug class: fluoroquinolone antibiotic, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: ciprofloxacin,gatifloxacin,levofloxacin,moxifloxacin,nalidixic acid,norfloxacin,sparfloxacin	WP_065825703.1	qnrB80	RBH	1.0	1.0	phenotype: confers resistance to subclass QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB80	qnrB80	qnrB80	RBH	1.0	1.0	phenotype: confers resistance to Ciprofloxacin
ARO:3007041	card	Erm(52)	PMID: ['33956520'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,macrolide antibiotic,streptogramin antibiotic, is_a: ARO:3000560:Erm 23S ribosomal RNA methyltransferase, phenotype: confers resistance to antibiotic: clindamycin	WP_002571018.1	erm(52)	RBH	1.0	1.0	phenotype: confers resistance to subclass MACROLIDE, product: 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(52)						
ARO:3007042	card	msr(G)	PMID: ['33118027'], additional_phenotype: confers resistance to drug class: macrolide antibiotic,streptogramin antibiotic, is_a: ARO:3004471:msr-type ABC-F protein, phenotype: confers resistance to antibiotic: azithromycin,erythromycin	WP_101035417.1	msr(G)	RBH	1.0	1.0	phenotype: confers resistance to subclass AZITHROMYCIN/ERYTHROMYCIN/PRISTINAMYCIN, product: ABC-F type ribosomal protection protein Msr(G)						
ARO:3007043	card	msr(I)	additional_phenotype: confers resistance to drug class: macrolide antibiotic,streptogramin antibiotic, is_a: ARO:3004471:msr-type ABC-F protein, phenotype: confers resistance to antibiotic: fosfomycin	WP_198462967.1	msr(I)	RBH	1.0	1.0	phenotype: confers resistance to subclass MACROLIDE, product: ABC-F type ribosomal protection protein Msr(I)						
ARO:3007033	card	Erm(51)	PMID: ['32291839'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,macrolide antibiotic,streptogramin antibiotic, is_a: ARO:3000560:Erm 23S ribosomal RNA methyltransferase, phenotype: confers resistance to antibiotic: azithromycin,clarithromycin,clindamycin,erythromycin,pristinamycin IB	WP_131386768.1	erm(51)	RBH	1.0	1.0	phenotype: confers resistance to subclass AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/VIRGINIAMYCIN, product: 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(51)	erm(50)	erm(50)	OWH	0.938	1.0	phenotype: confers resistance to Erythromycin, Lincomycin, Clindamycin, Quinupristin, Pristinamycin IA, Virginiamycin S
ARO:3007050	card	mreA	PMID: ['9420045'], additional_phenotype: confers resistance to drug class: macrolide antibiotic, is_a: ARO:0010002:major facilitator superfamily (MFS) antibiotic efflux pump, phenotype: confers resistance to antibiotic: azithromycin,erythromycin,spiramycin	-	-	-	-	-	-	mre(A)	mre(A)	RBH	1.0	0.9967845659163987	phenotype: confers resistance to Erythromycin, Azithromycin, Spiramycin
ARO:3001745	card	OXA-290	PMID: ['24277043'], is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: oxacillin	WP_081398973.1	blaOXA-290	OWH	0.971	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class D beta-lactamase OXA-290	blaOXA-290	blaOXA-290	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin
ARO:3007106	card	nimD	PMID: ['7773395', '10970359'], additional_phenotype: confers resistance to drug class: nitroimidazole antibiotic, is_a: ARO:3007103:nitroimidazole reductase, phenotype: confers resistance to antibiotic: metronidazole	WP_063854492.1	nimD	RBH	1.0	1.0	phenotype: confers resistance to subclass NITROIMIDAZOLE, product: 5-nitroimidazole reductase NimD	nimD	nimD	RBH	1.0	1.0	phenotype: confers resistance to Metronidazole
ARO:3007062	card	VAM-1	PMID: ['34424042'], additional_phenotype: confers resistance to drug class: carbapenem,cephalosporin, is_a: ARO:3007065:VAM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,cefotaxime,ceftriaxone	WP_181726415.1	blaVAM-1	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase VAM-1	blaVMB-2	blaVMB-2	RBH	1.0	1.0	phenotype: confers resistance to Ampicillin, Amoxicillin, Ceftriaxone, Ceftazidime, Ceftiofur, Meropenem, Imipenem
ARO:3007032	card	Erm(50)	PMID: ['31844016'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,macrolide antibiotic,streptogramin antibiotic, is_a: ARO:3000560:Erm 23S ribosomal RNA methyltransferase, phenotype: confers resistance to antibiotic: clarithromycin,clindamycin,roxithromycin	WP_176453837.1	erm(50)	RBH	1.0	1.0	phenotype: confers resistance to subclass CLARITHROMYCIN/CLINDAMYCIN, product: 23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(50)	erm(50)	erm(50)	RBH	1.0	1.0	phenotype: confers resistance to Erythromycin, Lincomycin, Clindamycin, Quinupristin, Pristinamycin IA, Virginiamycin S
ARO:3005337	card	OXA-647	is_a: ARO:3007700:OXA-134-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_140423315.1	blaOXA-647	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-647	blaOXA-335	blaOXA-335	OWH	0.917	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3007069	card	FosY	PMID: ['35332834'], additional_phenotype: confers resistance to drug class: phosphonic acid antibiotic, is_a: ARO:3000133:fosfomycin thiol transferase, phenotype: confers resistance to antibiotic: fosfomycin	WP_072419811.1	fosY	RBH	1.0	1.0	phenotype: confers resistance to subclass FOSFOMYCIN, product: fosfomycin resistance bacillithiol transferase FosY	fosY	fosY	RBH	1.0	1.0	phenotype: confers resistance to Fosfomycin
ARO:3007070	card	MCR-1.33	PMID: ['35411158'], additional_phenotype: confers resistance to drug class: peptide antibiotic, is_a: ARO:3004268:MCR phosphoethanolamine transferase, phenotype: confers resistance to antibiotic: colistin A,colistin B	WP_240067747.1	mcr-1.33	RBH	1.0	1.0	phenotype: confers resistance to subclass COLISTIN, product: phosphoethanolamine--lipid A transferase MCR-1.33	mcr-1.33	mcr-1.33	RBH	1.0	1.0	phenotype: confers resistance to Colistin
ARO:3007075	card	cph	PMID: ['34994196', '6163840'], additional_phenotype: confers resistance to drug class: aminoglycoside antibiotic, is_a: ARO:3007074:capreomycin phosphotransferase, phenotype: confers resistance to antibiotic: capreomycin												
ARO:3007049	card	mef(J)	is_a: ARO:3000747:mef, phenotype: confers resistance to drug class: macrolide antibiotic	WP_198462968.1	mef(J)	RBH	1.0	1.0	phenotype: confers resistance to subclass MACROLIDE, product: macrolide efflux MFS transporter Mef(J)						
ARO:3007047	card	mef(H)	PMID: ['33956520'], is_a: ARO:3000747:mef, phenotype: confers resistance to drug class: macrolide antibiotic	WP_070509550.1	mef(H)	RBH	1.0	1.0	phenotype: confers resistance to subclass ERYTHROMYCIN, product: macrolide efflux MFS transporter Mef(H)	-	-	-	-	-	-
ARO:3005121	card	lsaD	PMID: ['32706619'], additional_phenotype: confers resistance to drug class: lincosamide antibiotic,pleuromutilin antibiotic,streptogramin antibiotic, is_a: ARO:3004472:lsa-type ABC-F protein, phenotype: confers resistance to antibiotic: clindamycin,lincomycin,tiamulin,virginiamycin M1	WP_165713684.1	lsa(D)	RBH	1.0	1.0	phenotype: confers resistance to subclass LINCOSAMIDE/STREPTOGRAMIN, product: ABC-F type ribosomal protection protein Lsa(D)						
ARO:3007085	card	PRC-1	PMID: ['34975778'], additional_phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam, is_a: ARO:3007084:PRC beta-lactamase, phenotype: confers resistance to antibiotic: amoxicillin,ampicillin,benzylpenicillin,cefazolin,cefotaxime,ceftriaxone	WP_230924646.1	blaPRC-1	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class C beta-lactamase PRC-1						
ARO:3007087	card	KPC-90	PMID: ['35019766'], is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,monobactam,penicillin beta-lactam	WP_219833567.1	blaKPC-90	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase KPC-90	blaKPC-6	blaKPC-6	OWH	0.933	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3007089	card	KPC-83	is_a: ARO:3000059:KPC beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,monobactam,penicillin beta-lactam	WP_240067723.1	blaKPC-83	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: carbapenem-hydrolyzing class A beta-lactamase KPC-83	blaKPC-2	blaKPC-2	OWH	0.948	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Aztreonam, Cefepime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
