id	database	name	metadata	card: id	card: name	card: match_type	card: match_identity	card: match_coverage	card: metadata	ncbi: id	ncbi: name	ncbi: match_type	ncbi: match_identity	ncbi: match_coverage	ncbi: metadata
nimJ	resfinder	nimJ	phenotype: confers resistance to: METRONIDAZOLE	ARO3007112	nimJ	RBH	1.0	1.0	PMID: ['23716049'], additional_phenotype: confers resistance to drug class: NITROIMIDAZOLE ANTIBIOTIC, is_a: ARO:3007103:nitroimidazole reductase, phenotype: confers resistance to antibiotic: METRONIDAZOLE	WP_005812825.1	nimJ	RBH	1.0	1.0	phenotype: confers resistance to subclass: NITROIMIDAZOLE, product: 5-nitroimidazole reductase NimJ
npmA	resfinder	npmA	phenotype: confers resistance to: AMIKACIN, APRAMYCIN, DIBEKACIN, GENTAMICIN, ISEPAMICIN, KANAMYCIN, NEOMYCIN, NETILMICIN, SISOMICIN, TOBRAMYCIN	ARO3002665	npmA	RBH	0.995	1.0	PMID: ['17875999'], additional_phenotype: confers resistance to drug class: AMINOGLYCOSIDE ANTIBIOTIC, is_a: ARO:3004272:16S rRNA methyltransferase (A1408), phenotype: confers resistance to antibiotic: AMIKACIN,  GENTAMICIN A,  NEOMYCIN,  RIBOSTAMYCIN	WP_032492089.1	npmA	RBH	0.995	1.0	phenotype: confers resistance to subclass: AMINOGLYCOSIDE, product: 16S rRNA (adenine(1408)-N(1))-methyltransferase NpmA
ole(B)	resfinder	ole(B)	phenotype: confers resistance to: OLEANDOMYCIN	ARO3003036	oleB	RBH	1.0	1.0	PMID: ['9003412'], is_a: ARO:3007068:Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins, phenotype: confers resistance to antibiotic: OLEANDOMYCIN	WP_063854494.1	ole(B)	RBH	1.0	1.0	phenotype: confers resistance to subclass: OLEANDOMYCIN, product: ABC-F type ribosomal protection protein Ole(B)
optrA	resfinder	optrA	phenotype: confers resistance to: CHLORAMPHENICOL, FLORFENICOL, LINEZOLID	ARO3003746	optrA	RBH	0.998	1.0	PMID: ['25977397'], is_a: ARO:3007068:Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins, phenotype: confers resistance to antibiotic: CHLORAMPHENICOL,  FLORFENICOL,  LINEZOLID,  TEDIZOLID	WP_063854496.1	optrA	RBH	0.998	1.0	phenotype: confers resistance to subclass: FLORFENICOL, OXAZOLIDINONE, product: ABC-F type ribosomal protection protein OptrA
otr(A)	resfinder	otr(A)	phenotype: confers resistance to: DOXYCYCLINE, MINOCYCLINE, TETRACYCLINE	ARO3002891	Streptomyces rimosus otr(A)	RBH	1.0	1.0	PMID: ['1809836'], additional_phenotype: confers resistance to drug class: TETRACYCLINE ANTIBIOTIC, is_a: ARO:0000002:tetracycline-resistant ribosomal protection protein, phenotype: confers resistance to antibiotic: OXYTETRACYCLINE						
otr(B)	resfinder	otr(B)	phenotype: confers resistance to: DOXYCYCLINE, TETRACYCLINE	ARO3002892	otr(B)	RBH	1.0	0.9573712255772646	PMID: ['9867793'], is_a: ARO:0010002:major facilitator superfamily (MFS) antibiotic efflux pump, phenotype: confers resistance to antibiotic: TETRACYCLINE	WP_063854500.1	otr(B)	RBH	1.0	0.9573712255772646	phenotype: confers resistance to subclass: TETRACYCLINE, product: oxytetracycline resistance efflux MFS transporter OtrB
otr(C)	resfinder	otr(C)	phenotype: confers resistance to: DOXYCYCLINE, TETRACYCLINE	ARO3002894	otr(C)	RBH	1.0	1.0	PMID: ['22906146'], is_a: ARO:0010001:ATP-binding cassette (ABC) antibiotic efflux pump, phenotype: confers resistance to antibiotic: TETRACYCLINE						
penA	resfinder	penA	phenotype: confers resistance to: UNKNOWN BETA-LACTAM												
pexA	resfinder	pexA	phenotype: confers resistance to: CHLORAMPHENICOL, FLORFENICOL	ARO3004666	pexA	RBH	1.0	1.0	PMID: ['20543056'], is_a: ARO:0010002:major facilitator superfamily (MFS) antibiotic efflux pump, phenotype: confers resistance to antibiotic: CHLORAMPHENICOL,  FLORFENICOL	WP_063854502.1	pexA	RBH	1.0	1.0	phenotype: confers resistance to subclass: PHENICOL, product: phenicol efflux MFS transporter PexA
poxtA	resfinder	poxtA	phenotype: confers resistance to: CHLORAMPHENICOL, DOXYCYCLINE, FLORFENICOL, LINEZOLID, TETRACYCLINE	ARO3004470	poxtA	RBH	1.0	1.0	PMID: ['29635422'], is_a: ARO:3007068:Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins, phenotype: confers resistance to antibiotic: CHLORAMPHENICOL,  DOXYCYCLINE,  FLORFENICOL,  LINEZOLID,  TETRACYCLINE	WP_002415638.1	poxtA	RBH	1.0	1.0	phenotype: confers resistance to subclass: CHLORAMPHENICOL, FLORFENICOL, LINEZOLID, product: ABC-F type ribosomal protection protein PoxtA
poxtA-Ef	resfinder	poxtA-Ef	phenotype: confers resistance to: CHLORAMPHENICOL, DOXYCYCLINE, FLORFENICOL, LINEZOLID, TETRACYCLINE							WP_094899500.1	poxtA-Ef	RBH	1.0	0.990791896869245	phenotype: confers resistance to subclass: CHLORAMPHENICOL, FLORFENICOL, LINEZOLID, product: ABC-F type ribosomal protection protein PoxtA-Ef
qepA	resfinder	qepA	phenotype: confers resistance to: CIPROFLOXACIN							WP_063854778.1	qepA5	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: fluoroquinolone efflux MFS transporter QepA5
qepA1	resfinder	qepA1	phenotype: confers resistance to: CIPROFLOXACIN							WP_012372821.1	qepA1	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: fluoroquinolone efflux MFS transporter QepA1
qepA2	resfinder	qepA2	phenotype: confers resistance to: CIPROFLOXACIN	ARO3004103	QepA2	RBH	1.0	1.0	PMID: ['18644958'], is_a: ARO:0010002:major facilitator superfamily (MFS) antibiotic efflux pump, phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  MOXIFLOXACIN,  NORFLOXACIN	WP_032492277.1	qepA2	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: fluoroquinolone efflux MFS transporter QepA2
qepA3	resfinder	qepA3	phenotype: confers resistance to: CIPROFLOXACIN	ARO3000448	QepA1	RBH	1.0	1.0	PMID: ['17548499'], is_a: ARO:0010002:major facilitator superfamily (MFS) antibiotic efflux pump, phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  NORFLOXACIN	WP_063865663.1	qepA3	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: fluoroquinolone efflux MFS transporter QepA3
qepA4	resfinder	qepA4	phenotype: confers resistance to: CIPROFLOXACIN	ARO3004379	QepA4	RBH	1.0	1.0	PMID: ['29062302'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:0010002:major facilitator superfamily (MFS) antibiotic efflux pump, phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN	WP_064760451.1	qepA4	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: fluoroquinolone efflux MFS transporter QepA4
qnrA1	resfinder	qnrA1	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002707	QnrA1	RBH	1.0	1.0	PMID: ['11943863'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_012579084.1	qnrA1	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA1
qnrA2	resfinder	qnrA2	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002708	QnrA2	RBH	1.0	1.0	PMID: ['16020539'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_039034975.1	qnrA2	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA2
qnrA3	resfinder	qnrA3	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002709	QnrA3	RBH	1.0	1.0	PMID: ['16048974'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_024266192.1	qnrA3	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA3
qnrA4	resfinder	qnrA4	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002710	QnrA4	RBH	1.0	1.0	PMID: ['16048974'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865727.1	qnrA4	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA4
qnrA5	resfinder	qnrA5	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002711	QnrA5	RBH	1.0	1.0	PMID: ['16048974'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865739.1	qnrA5	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA5
qnrA6	resfinder	qnrA6	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002712	QnrA6	RBH	1.0	1.0	PMID: ['16961639'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_020442395.1	qnrA6	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA6
qnrA7	resfinder	qnrA7	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002713	QnrA7	RBH	1.0	1.0	PMID: ['34914577'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_025888029.1	qnrA7	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA7
qnrA8	resfinder	qnrA8	phenotype: confers resistance to: UNKNOWN QUINOLONE	ARO3002713	QnrA7	OWH	0.999	1.0	PMID: ['34914577'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_044735234.1	qnrA10	OWH	0.999	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrA10
qnrB1	resfinder	qnrB1	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002714	QnrB1	RBH	1.0	1.0	PMID: ['16569827'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_014386481.1	qnrB1	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB1
qnrB10	resfinder	qnrB10	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002724	QnrB10	RBH	1.0	0.9469026548672567	PMID: ['17938184'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_032492467.1	qnrB10	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB10
qnrB11	resfinder	qnrB11	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002725	QnrB11	RBH	1.0	0.9953488372093023	PMID: ['18426894'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_109545032.1	qnrB11	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB11
qnrB12	resfinder	qnrB12	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002726	QnrB12	RBH	1.0	0.9953488372093023	PMID: ['18086833'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_038640920.1	qnrB12	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB12
qnrB13	resfinder	qnrB13	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002727	QnrB13	RBH	1.0	0.9469026548672567	PMID: ['18725444'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865782.1	qnrB13	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB13
qnrB14	resfinder	qnrB14	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002728	QnrB14	RBH	1.0	0.9469026548672567	PMID: ['18725444'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865791.1	qnrB14	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB14
qnrB15	resfinder	qnrB15	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002730	QnrB15	RBH	1.0	0.9469026548672567	PMID: ['18725444'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865798.1	qnrB15	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB15
qnrB16	resfinder	qnrB16	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002731	QnrB16	RBH	1.0	0.9469026548672567	PMID: ['19392890'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865802.1	qnrB16	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB16
qnrB17	resfinder	qnrB17	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002732	QnrB17	RBH	1.0	0.9469026548672567	PMID: ['22850691'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_048216435.1	qnrB17	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB17
qnrB18	resfinder	qnrB18	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002733	QnrB18	RBH	1.0	0.9469026548672567	PMID: ['22731858'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_032941855.1	qnrB18	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB18
qnrB19	resfinder	qnrB19	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002734	QnrB19	RBH	1.0	1.0	PMID: ['18519717'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_012954666.1	qnrB19	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB19
qnrB2	resfinder	qnrB2	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002735	QnrB20	RBH	0.995	1.0	PMID: ['18993034'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_012695489.1	qnrB2	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB2
qnrB20	resfinder	qnrB20	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002735	QnrB20	RBH	1.0	0.9469026548672567	PMID: ['18993034'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865914.1	qnrB20	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB20
qnrB21	resfinder	qnrB21	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002736	QnrB21	RBH	1.0	1.0	PMID: ['18426894'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865929.1	qnrB21	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB21
qnrB22	resfinder	qnrB22	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002737	QnrB22	RBH	1.0	0.9953488372093023	PMID: ['20421404'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_109545034.1	qnrB22	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB22
qnrB23	resfinder	qnrB23	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002738	QnrB23	RBH	1.0	0.9469026548672567	PMID: ['20421404'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865948.1	qnrB23	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB23
qnrB24	resfinder	qnrB24	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002739	QnrB24	RBH	1.0	0.9469026548672567	PMID: ['21816943'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_063865960.1	qnrB24	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB24
qnrB25	resfinder	qnrB25	phenotype: confers resistance to: CIPROFLOXACIN	ARO3002740	QnrB25	RBH	1.0	1.0	PMID: ['22850691'], additional_phenotype: confers resistance to drug class: FLUOROQUINOLONE ANTIBIOTIC, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: CIPROFLOXACIN,  GATIFLOXACIN,  LEVOFLOXACIN,  MOXIFLOXACIN,  NALIDIXIC ACID,  NORFLOXACIN,  SPARFLOXACIN	WP_032495024.1	qnrB25	RBH	1.0	1.0	phenotype: confers resistance to subclass: QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB25
